company_name,job_title,job_type,Department,Location,Posted_Time,Salary_range
Ecoclimate Foundation,Environmental Administration Officer,Admin & Office,Admin & Office,Rest of Nigeria (Kaduna),1 month ,Confidential
The Arena In Abuja Business World Ltd,Sales Associate,Sales,Sales,Abuja,1 month ,"NGN 150,000 - 250,000"
Jobberman Nigeria Recruitment,Assistant Zonal Manager,Management & Business Development,Management & Business Development,Lagos,1 month ,Confidential
Jobberman Nigeria Recruitment,Zonal Manager,Management & Business Development,Management & Business Development,Lagos,1 month ,Confidential
KiteGen Energy Nigeria Ltd,STEM Research & Technical Writing Assistant,"Research, Teaching & Training","Research, Teaching & Training",Rest of Nigeria (Edo),1 month ,"NGN 250,000 - 400,000"
Osbourne Global Consulting Limited,Business Development & Relationship Manager,Management & Business Development,Management & Business Development,Abuja,1 month ,Confidential
Anonymous Employer,Python Data Intelligence Engineer,Engineering & Technology,Engineering & Technology,Lagos,1 month ,Confidential
Bitwise Technologies LTD,"Sales & Marketing Manager, Home & Diaspora Markets",Sales,Sales,Lagos,1 month ,"NGN 250,000 - 400,000"
Honcho Nigeria Ltd,Customer Service Representative,Customer Service & Support,Customer Service & Support,Remote (Work From Home),1 month ,"NGN 400,000 - 600,000"
Eats By Celebrazioni Ltd,Head/Executive Chef,Food Services & Catering,Food Services & Catering,Lagos,1 month ,Confidential
Eats By Celebrazioni Ltd,Head of Catering Operations,Food Services & Catering,Food Services & Catering,Lagos,1 month ,Confidential
Moniepoint MFB,Personal Relationship Manager,Sales,Sales,Lagos,1 month ,"NGN 400,000 - 600,000"
Jobberman Nigeria Recruitment,Sales Executive,Sales,Sales,Port Harcourt & Rivers State,1 month ,Confidential
Jobberman Nigeria Recruitment,Sales Executive,Sales,Sales,Abuja,1 month ,Confidential
Jobberman Nigeria Recruitment,Sales Executive,Sales,Sales,Lagos,1 month ,Confidential
Anonymous Employer,Graphics Design/IT Support Officer,Creative & Design,Creative & Design,Lagos,1 month ,Confidential
DotNova Hotels,Digital and Product Marketer,Marketing & Communications,Marketing & Communications,Remote (Work From Home),1 month ,"NGN 150,000 - 250,000"
Jobberman Nigeria Recruitment,Medical Laboratory Manager,Medical & Pharmaceutical,Medical & Pharmaceutical,Abuja,1 month ,"NGN 400,000 - 600,000"
Pinconsult Associates Limited,Construction Manager/QAQC Officer,Engineering & Technology,Engineering & Technology,Lagos,1 month ,"NGN 150,000 - 250,000"
PLANT AND PLATE,Production Manager,Management & Business Development,Management & Business Development,Abeokuta & Ogun State,1 month ,"NGN 250,000 - 400,000"
Hai Fly Trap Ventures,Business Development Manager,Management & Business Development,Management & Business Development,Rest of Nigeria (Nationwide),1 month ,"NGN 150,000 - 250,000"
Jobberman Nigeria Recruitment,Corporate Driver,Driver & Transport Services,Driver & Transport Services,Lagos,1 month ,Confidential
Jobberman Nigeria Recruitment,Associate Developer,Software & Data,Software & Data,Remote (Work From Home),1 month ,"NGN 250,000 - 400,000"
Jobberman Nigeria Recruitment,Associate Developer,Software & Data,Software & Data,Remote (Work From Home),1 month ,"NGN 250,000 - 400,000"
SmatData,Developer,Software & Data,Software & Data,Remote (Work From Home),1 month ,"NGN 150,000 - 250,000"
Foodspace Lagos,Restaurant Manager,Management & Business Development,Management & Business Development,Lagos,1 month ,Confidential
Anonymous Employer,Program Instructor,Product & Project Management,Product & Project Management,Remote (Work From Home),1 month ,Confidential
Anonymous Employer,Digital Marketing & Communications Manager,Marketing & Communications,Marketing & Communications,Remote (Work From Home),1 month ,"NGN 250,000 - 400,000"
Anonymous Employer,Project Manager,Product & Project Management,Product & Project Management,Remote (Work From Home),1 month ,"NGN 250,000 - 400,000"
SeamHealth Group,Senior Java Developer,Software & Data,Software & Data,Abuja,1 month ,"NGN 400,000 - 600,000"
Possibilities of Africa Limited,Administrative Officer,Admin & Office,Admin & Office,Abuja,1 month ,Confidential
Possibilities of Africa Limited,Human Resource Officer,Human Resources,Human Resources,Abuja,1 month ,Confidential
Worldwide Commercial Ventures Limited,Junior Business Analysts,Software & Data,Software & Data,Lagos,1 month ,"NGN 150,000 - 250,000"
LawLab Associates,Lawyer,Legal Services,Legal Services,Remote (Work From Home),1 month ,Confidential
Jobberman Nigeria Recruitment,Operations Manager,Management & Business Development,Management & Business Development,Lagos,1 month ,"NGN 250,000 - 400,000"
01 Alpha systems ltd,Website Developer,Software & Data,Software & Data,Remote (Work From Home),1 month ,"NGN 150,000 - 250,000"
"Ramos Real Estate, Nigeria",Sales Executive,Sales,Sales,Lagos,1 month ,Confidential
Victoria Water Services Limited,Head of Accounts,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 month ,Confidential
WirePackage Technologies Limited,Customer Resolution Specialist,Customer Service & Support,Customer Service & Support,Lagos,1 month ,"NGN 70,000 - 150,000"
Jowin Machinery,Sales Engineer,Sales,Sales,Lagos,1 month ,"NGN 70,000 - 150,000"
Sakopower,Sales Manager,Sales,Sales,Rest of Nigeria (Nationwide),1 month ,"NGN 250,000 - 400,000"
Nice Tape By Casas El Solidas Ltd.,Electrical Engineer,Engineering & Technology,Engineering & Technology,Lagos,1 month ,"NGN 150,000 - 250,000"
Softlab Digital,Quality Assurance (QA) Engineer,Quality Control & Assurance,Quality Control & Assurance,Lagos,1 month ,"NGN 150,000 - 250,000"
Anonymous Employer,Account Clerk,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 month ,"NGN 150,000 - 250,000"
Pavilion MG Farms,Poultry Supervisor,Management & Business Development,Management & Business Development,Rest of Nigeria (Edo),1 month ,"NGN 150,000 - 250,000"
Jonah Otunla Resource Center,Centre Head,Management & Business Development,Management & Business Development,Ibadan & Oyo State,1 month ,"NGN 150,000 - 250,000"
Anonymous Employer,Cost and Inventory Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Port Harcourt & Rivers State,1 month ,Confidential
Victoria Water Services Limited,Marketing Manager,Marketing & Communications,Marketing & Communications,Lagos,1 month ,Confidential
Victoria Water Services Limited,Procurement Officer,Supply Chain & Procurement,Supply Chain & Procurement,Lagos,1 month ,Confidential
Victoria Water Services Limited,Customer Care & Billing Manager,Customer Service & Support,Customer Service & Support,Lagos,1 month ,Confidential
Laterna Ventures Limited,Social Media Specialist,Creative & Design,Creative & Design,Lagos,1 month ,Confidential
Homere Nigeria Limited,Content Creator/Social Media Marketing Manager,Marketing & Communications,Marketing & Communications,Lagos,1 month ,"NGN 150,000 - 250,000"
FT Royal Consulting,Telesales Representative,Sales,Sales,Abuja,1 month ,Confidential
FT Royal Consulting,Telesales Representative,Sales,Sales,Lagos,1 month ,Confidential
FT Royal Consulting,Retention Specialist,Sales,Sales,Abuja,1 month ,Confidential
FT Royal Consulting,Retention Specialist,Sales,Sales,Lagos,1 month ,Confidential
Catany Trust Ltd,General Manager,Management & Business Development,Management & Business Development,Lagos,1 month ,"NGN 900,000 - 1,200,000"
Honcho Nigeria Ltd,Grant Writer (U.S. & International Grants),Management & Business Development,Management & Business Development,Remote (Work From Home),1 month ,Confidential
KG Engineering Ltd,Civil Construction Site Engineer,Engineering & Technology,Engineering & Technology,Port Harcourt & Rivers State,2 months ,"NGN 150,000 - 250,000"
Hyve Nigeria Limited,Recruitment and L&D Lead,Human Resources,Human Resources,Lagos,2 months ,Confidential
Travis Premium Bread Limited,Baker,Food Services & Catering,Food Services & Catering,Lagos,2 months ,Confidential
Stoirin Maritime Services Limited,Accounts Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,2 months ,"NGN 70,000 - 150,000"
Sakopower,Solar Inverter Repair Engineer,Engineering & Technology,Engineering & Technology,Rest of Nigeria (Nationwide),2 months ,"NGN 250,000 - 400,000"
Anonymous Employer,Business Development Executive,Management & Business Development,Management & Business Development,Abuja,2 months ,"NGN 250,000 - 400,000"
Anonymous Employer,HR Generalist,Human Resources,Human Resources,Abuja,2 months ,"NGN 250,000 - 400,000"
Anonymous Employer,Agronomist,Farming & Agriculture,Farming & Agriculture,Ibadan & Oyo State,2 months ,Confidential
Aurione,Business Analyst and Support Intern,Consulting & Strategy,Consulting & Strategy,Remote (Work From Home),2 months ,"NGN 70,000 - 150,000"
Oakwood Montessori School,Montessori Directress,"Research, Teaching & Training","Research, Teaching & Training",Lagos,2 months ,"NGN 150,000 - 250,000"
MASmed Nigeria,Business Developer,Sales,Sales,Lagos,2 months ,"NGN 150,000 - 250,000"
Anonymous Employer,Internal Control Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,2 months ,Confidential
Anonymous Employer,Chief Financial Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,2 months ,Confidential
Anonymous Employer,Quality Assurance Supervisor,Management & Business Development,Management & Business Development,Rest of Nigeria (Anambra),2 months ,Confidential
Anonymous Employer,Plastic Production Supervisor,Management & Business Development,Management & Business Development,Rest of Nigeria (Anambra),2 months ,Confidential
Anonymous Employer,Plastic Production Manager,Management & Business Development,Management & Business Development,Rest of Nigeria (Anambra),2 months ,Confidential
Anonymous Employer,Front Desk Officer,Admin & Office,Admin & Office,Rest of Nigeria (Anambra),2 months ,Confidential
Worldwide Commercial Ventures Limited,"Senior Officer, Payables","Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,2 months ,"NGN 600,000 - 900,000"
Worldwide Commercial Ventures Limited,Quality Assurance Officer,Quality Control & Assurance,Quality Control & Assurance,Lagos,2 months ,"NGN 150,000 - 250,000"
InnovateOne Company,Marketing Manager,Marketing & Communications,Marketing & Communications,Imo,2 months ,"NGN 250,000 - 400,000"
Kritex Nigeria Limited,Social Media Personnel,Creative & Design,Creative & Design,Lagos,2 months ,"NGN 70,000 - 150,000"
CasaPerdana Real Estate,Real Estate Marketer,Sales,Sales,Abuja,2 months ,"NGN 250,000 - 400,000"
Nouveau,Business Development Manager,Management & Business Development,Management & Business Development,Abuja,2 months ,"NGN 250,000 - 400,000"
FSH Limited,Software Developer/Full Stack Developer,Engineering & Technology,Engineering & Technology,Remote (Work From Home),2 months ,Confidential
Anonymous Employer,Content & Marketing Assistant,Marketing & Communications,Marketing & Communications,Remote (Work From Home),2 months ,Confidential
Anonymous Employer,Digital Marketing Executive,Marketing & Communications,Marketing & Communications,Remote (Work From Home),2 months ,Confidential
Seadolf System Global Services Limitedf,Quantity Surveyor Associate/Intern,Building & Architecture,Building & Architecture,Lagos,2 months ,"NGN 70,000 - 150,000"
Seadolf System Global Services Limitedf,Facility Manager Associate/Intern,Estate Agents & Property Management,Estate Agents & Property Management,Lagos,2 months ,"NGN 70,000 - 150,000"
FreshSHOP Supermarket Ltd,Store manager,Management & Business Development,Management & Business Development,Enugu,2 months ,"NGN 70,000 - 150,000"
Basic Foundation International School,English Teacher,"Research, Teaching & Training","Research, Teaching & Training",Rest of Nigeria (Abia),2 months ,Confidential
Stockhut,Customer Care Representative,Customer Service & Support,Customer Service & Support,Lagos,2 months ,"NGN 150,000 - 250,000"
Queen’s School Ede-Ibadan Old Girls Association (QSOGA),Development Manager,Management & Business Development,Management & Business Development,Ibadan & Oyo State,2 months ,"NGN 250,000 - 400,000"
Kaldan Investments & SME Services Ltd,Business Development Executive,Management & Business Development,Management & Business Development,Rest of Nigeria (Kwara),2 months ,Confidential
Kaldan Investments & SME Services Ltd,Finance & Accounts Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Rest of Nigeria (Kwara),2 months ,Confidential
Kaldan Investments & SME Services Ltd,ERP / Data Systems Officer,Engineering & Technology,Engineering & Technology,Rest of Nigeria (Kwara),2 months ,Confidential
Kaldan Investments & SME Services Ltd,"Production Manager (Feed Mill, Dairy, Oil Mill)",Product & Project Management,Product & Project Management,Rest of Nigeria (Kwara),2 months ,Confidential
Kaldan Investments & SME Services Ltd,Operations Manager,Product & Project Management,Product & Project Management,Rest of Nigeria (Kwara),2 months ,Confidential
Anonymous Employer,Subject Teacher,"Research, Teaching & Training","Research, Teaching & Training",Rest of Nigeria (Ondo),2 months ,"NGN 70,000 - 150,000"
Aims Digital Network Ltd,Social Media Manager & LinkedIn Lead Generator,Marketing & Communications,Marketing & Communications,Remote (Work From Home),2 months ,"NGN 150,000 - 250,000"
LAMHP,Guest Relationship Officer (GRO),Marketing & Communications,Marketing & Communications,Abuja,2 months ,"NGN 150,000 - 250,000"
Questence Limited,eLearning Training Manager,"Research, Teaching & Training","Research, Teaching & Training",Lagos,2 months ,Confidential
Casper Gadgets Store,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,2 months ,Confidential
Orient Orange International Trading Company LTD.,Sales Associate,Sales,Sales,Lagos,2 months ,"NGN 70,000 - 150,000"
Calls Experts,Call Centre Representative,Customer Service & Support,Customer Service & Support,Remote (Work From Home),2 months ,USD 500 - 750
Besimplified Facilities Limited,Business Development Executive,Management & Business Development,Management & Business Development,Port Harcourt & Rivers State,2 months ,"NGN 150,000 - 250,000"
Mahshell Soft Ltd,Cashier,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Rest of Nigeria (Kano),2 months ,"NGN 70,000 - 150,000"
Maliroso Digital,Product Owner and Business Developer,Product & Project Management,Product & Project Management,Enugu,2 months ,Confidential
Crisco Distilleries Limited,Regional Sales Officer,Sales,Sales,Rest of Nigeria,2 months ,"NGN 250,000 - 400,000"
TickleBay limited,Manager,Management & Business Development,Management & Business Development,Lagos,2 months ,"NGN 900,000 - 1,200,000"
MIM Finance Company,Contact Centre Agent,Customer Service & Support,Customer Service & Support,Lagos,2 months ,"NGN 150,000 - 250,000"
HR On Wheels,Partnership & Development Lead,Management & Business Development,Management & Business Development,Lagos,Today,"NGN 150,000 - 250,000"
HR On Wheels,Head of New Business & Strategy,Management & Business Development,Management & Business Development,Lagos,Today,"NGN 400,000 - 600,000"
HR On Wheels,Programs Coordinator,Product & Project Management,Product & Project Management,Lagos,Today,"NGN 250,000 - 400,000"
LeadLoop,Marketing Operations Assistant,Marketing & Communications,Marketing & Communications,Remote (Work From Home),Today,"NGN 150,000 - 250,000"
HR On Wheels,Research Writer,"Research, Teaching & Training","Research, Teaching & Training",Ibadan & Oyo State,Today,"NGN 150,000 - 250,000"
Monas Consulting,Human Resources Manager,Human Resources,Human Resources,Abeokuta & Ogun State,Today,"NGN 150,000 - 250,000"
HR On Wheels,Communications Executive,Marketing & Communications,Marketing & Communications,Lagos,Today,"NGN 250,000 - 400,000"
